Forecast timestamp,Position,Forecast base,2 metre temperature,Minimum temperature at 2 metres in the last 6 hours,Maximum temperature at 2 metres in the last 6 hours,Relative humidity,Total water precipitation,Wind speed,Downward short-wave radiation flux,Surface latent heat flux,Surface sensible heat flux,Surface net solar radiation,Surface net thermal radiation
2020-02-18T23:00:00+01:00,50.65,3.25,2020-02-18T04:00:00+01:00,6.816125488281273,,,87.04354858398438,4.82568359375,15.473239041864872,6027066.375,-5827552.0,1872009.0,5053923.125,-2304078.0
2020-02-18T23:00:00+01:00,50.65,3.3,2020-02-18T04:00:00+01:00,6.859094238281273,,,86.54354858398438,4.57763671875,14.895114041864872,5958458.375,-6033888.0,2031753.0,5001955.125,-2270286.0
2020-02-18T23:00:00+01:00,50.65,3.375,2020-02-18T04:00:00+01:00,6.777062988281273,,,86.35604858398438,4.04296875,14.613864041864872,5395258.375,-4980192.0,1629833.0,4497123.125,-2268750.0
2020-02-18T23:00:00+01:00,50.7,3.0,2020-02-18T04:00:00+01:00,6.777062988281273,,,81.91854858398438,3.107421875,20.488864041864872,5255994.375,-5426656.0,2131081.0,4405475.125,-2199630.0
2020-02-18T23:00:00+01:00,50.7,3.05,2020-02-18T04:00:00+01:00,6.957727050781273,,,81.51229858398438,3.0185546875,20.848239041864872,5738298.375,-5595104.0,1967241.0,4830435.125,-2377038.0
2020-02-18T23:00:00+01:00,50.7,3.1,2020-02-18T04:00:00+01:00,7.054406738281273,,,82.32479858398438,2.9169921875,20.160739041864872,5577530.375,-5200352.0,1601161.0,4718307.125,-2336334.0
2020-02-18T23:00:00+01:00,50.75,3.025,2020-02-18T04:00:00+01:00,6.846398925781273,,,83.57479858398438,3.794921875,18.598239041864872,4964154.375,-5217760.0,1940105.0,4175843.125,-1960526.0
2020-02-18T23:00:00+01:00,50.75,3.3,2020-02-18T04:00:00+01:00,7.279992675781273,,,83.07479858398438,2.32666015625,18.926364041864872,5192506.375,-5473760.0,2206345.0,4350179.125,-2158414.0
2020-02-18T23:00:00+01:00,50.7,3.2,2020-02-18T04:00:00+01:00,7.394250488281273,,,82.57479858398438,2.8505859375,18.613864041864872,5306170.375,-3823072.0,167561.0,4625891.125,-2454350.0
2020-02-18T23:00:00+01:00,50.675,2.85,2020-02-18T04:00:00+01:00,6.468469238281273,,,83.19979858398438,4.1181640625,20.035739041864872,6113594.375,-5724128.0,1809033.0,5161187.125,-2439758.0
